SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,10,25,35842429,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,10,25,35851729,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,25,35856739,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,25,35864859,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,25,35883479,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,25,35887479,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,25,35890359,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,25,35914000,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,25,37941271,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,25,37941939,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,10,25,37941939,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
