Time,HR,BR,SkinTemp,Posture,Activity,PeakAccel,BatteryVolts,BatteryLevel,BRAmplitude,BRNoise,BRConfidence,ECGAmplitude,ECGNoise,HRConfidence,HRV,SystemConfidence,GSR,ROGState,ROGTime,VerticalMin,VerticalPeak,LateralMin,LateralPeak,SagittalMin,SagittalPeak,DeviceTemp,StatusInfo,LinkQuality,RSSI,TxPower,CoreTemp,AuxADC1,AuxADC2,AuxADC3
14/10/2019 14:15:35.435,65,8.1,-3276.8,47,0.68,1.02,3.921,53,5613.000,65535.000,255,0.000000,0.000160,0,65535,0,65535,1,2,-1.43,0.24,-0.49,0.98,-0.28,-0.02,23.9,528,255,-128,-128,6553.5,415,422,495
14/10/2019 14:15:36.435,65,8.1,-3276.8,27,0.48,0.90,3.895,49,5023.000,65535.000,255,0.000000,0.000520,0,65535,0,65535,1,3,-1.24,-0.44,-0.63,0.67,-0.37,0.20,23.9,528,255,-128,-128,6553.5,415,421,496
14/10/2019 14:15:37.435,65,7.3,-3276.8,22,0.34,0.72,3.876,46,4427.000,65535.000,255,0.000100,0.000720,0,65535,0,65535,1,4,-1.20,-0.33,-0.36,0.60,-0.42,0.22,23.9,528,255,-128,-128,6553.5,415,420,496
14/10/2019 14:15:38.435,65,7.3,-3276.8,11,0.37,0.73,3.866,44,3838.000,65535.000,255,0.000100,0.001120,0,65535,0,65535,1,5,-1.67,-0.69,-0.39,0.22,-0.55,-0.01,23.9,528,255,-128,-128,6553.5,414,421,496
14/10/2019 14:15:39.435,65,7.6,-3276.8,5,0.28,0.50,3.856,42,3337.000,65535.000,255,0.000100,0.000900,0,65535,0,65535,1,6,-1.10,-0.73,-0.51,0.12,-0.15,0.18,23.9,528,255,-128,-128,6553.5,415,421,496
14/10/2019 14:15:40.435,65,7.6,-3276.8,-8,0.22,0.37,3.857,42,2874.000,65535.000,255,0.000100,0.001900,0,65535,0,65535,1,7,-1.06,-0.90,-0.40,0.02,-0.04,0.26,23.9,528,255,-128,-128,6553.5,416,422,496
14/10/2019 14:15:41.435,65,7.9,-3276.8,-13,0.13,0.24,3.867,44,2500.000,65535.000,255,0.000100,0.002060,0,65535,0,65535,1,8,-1.03,-0.92,-0.53,-0.14,-0.14,0.16,23.9,528,255,-128,-128,6553.5,415,421,495
14/10/2019 14:15:42.435,0,7.9,-3276.8,-16,0.09,0.45,3.879,46,2148.000,65535.000,255,0.000800,0.001880,0,65535,0,65535,1,9,-1.24,-0.66,-0.54,-0.19,-0.40,0.32,23.9,528,255,-128,-128,6553.5,415,423,497
14/10/2019 14:15:43.435,65,8.2,-3276.8,-18,0.18,0.89,3.889,48,1866.000,65535.000,255,0.000800,0.002840,0,65535,0,65535,3,0,-1.51,-0.50,-0.61,-0.06,-0.55,1.01,23.9,528,255,-128,-128,6553.5,421,428,502
14/10/2019 14:15:44.435,65,8.2,-3276.8,-19,0.09,0.20,3.899,49,1616.000,65535.000,255,0.039600,0.001500,0,65535,0,65535,3,1,-1.02,-0.86,-0.44,-0.31,0.01,0.19,23.9,528,255,-128,-128,6553.5,415,421,496
14/10/2019 14:15:45.435,65,8.5,-3276.8,-19,0.06,0.15,3.896,49,1422.000,65535.000,255,0.039600,0.001320,0,65535,0,65535,3,2,-1.01,-0.92,-0.34,-0.25,0.07,0.28,24.0,528,254,0,12,6553.5,415,421,496
14/10/2019 14:15:46.435,65,8.5,-3276.8,-20,0.05,0.09,3.868,44,1231.000,65535.000,255,0.004940,0.001560,0,65535,0,65535,3,3,-1.02,-0.87,-0.37,-0.28,0.14,0.24,24.0,528,254,0,12,6553.5,412,419,478
14/10/2019 14:15:47.435,65,8.8,-3276.8,-21,0.03,0.07,3.838,39,1072.000,65535.000,255,0.004940,0.003220,0,65535,0,65535,3,4,-1.01,-0.90,-0.36,-0.28,0.15,0.21,24.1,528,254,0,12,6553.5,427,433,505
14/10/2019 14:15:48.435,60,8.8,-3276.8,-21,0.04,0.19,3.823,37,928.000,65535.000,255,0.004940,0.003800,0,65535,0,65535,1,0,-1.02,-0.89,-0.40,-0.26,0.01,0.36,24.1,528,254,0,12,6553.5,415,422,496
14/10/2019 14:15:49.435,63,9.1,-3276.8,-22,0.04,0.07,3.822,37,806.000,65535.000,255,0.004940,0.002640,0,65535,0,65535,1,1,-1.00,-0.90,-0.40,-0.34,0.12,0.22,24.1,528,254,0,12,6553.5,415,421,496
14/10/2019 14:15:50.435,64,9.1,-3276.8,-23,0.01,0.04,3.827,37,693.000,65535.000,255,0.004920,0.002120,0,65535,0,65535,1,2,-1.00,-0.91,-0.39,-0.32,0.14,0.21,24.1,528,254,-1,12,6553.5,415,421,496
14/10/2019 14:15:51.435,65,9.4,-3276.8,-22,0.04,0.15,3.842,40,606.000,65535.000,255,0.004920,0.002260,0,65535,0,65535,1,3,-1.07,-0.86,-0.42,-0.32,0.00,0.33,24.1,528,254,0,12,6553.5,415,422,495
14/10/2019 14:15:52.435,65,9.4,-3276.8,-22,0.02,0.13,3.858,43,527.000,65535.000,255,0.004920,0.002800,0,65535,0,65535,1,4,-1.02,-0.89,-0.39,-0.25,0.01,0.21,24.1,528,254,-1,12,6553.5,415,422,496
14/10/2019 14:15:53.435,65,9.6,-3276.8,-20,0.06,0.14,3.869,44,460.000,65535.000,255,0.004920,0.005640,0,65535,0,65535,1,5,-1.03,-0.91,-0.37,-0.26,-0.02,0.15,24.1,528,254,0,12,6553.5,415,422,495
14/10/2019 14:15:54.435,65,9.6,-3276.8,-18,0.07,0.16,3.879,46,398.000,65535.000,255,0.004920,0.005000,0,65535,0,65535,1,6,-1.03,-0.91,-0.36,-0.24,-0.09,0.15,24.1,528,254,0,12,6553.5,416,422,496
14/10/2019 14:15:55.435,65,10.0,-3276.8,-18,0.04,0.12,3.885,47,348.000,65535.000,255,0.004920,0.003480,0,65535,0,65535,1,7,-1.03,-0.93,-0.33,-0.22,-0.02,0.20,24.2,528,95,0,12,6553.5,415,421,495
14/10/2019 14:15:56.435,65,10.0,-3276.8,-18,0.07,0.20,3.879,46,300.000,65535.000,255,0.004920,0.001900,0,65535,0,65535,1,8,-1.04,-0.95,-0.34,-0.18,-0.18,0.12,24.3,528,254,0,12,6553.5,415,422,496
14/10/2019 14:15:57.435,65,10.4,-3276.8,15,0.07,0.12,3.869,44,261.000,65535.000,255,0.004920,0.001140,0,65535,0,65535,1,9,-1.04,-0.93,-0.27,-0.16,-0.09,0.01,24.3,528,254,0,12,6553.5,415,422,496
14/10/2019 14:15:58.435,65,10.4,-3276.8,15,0.04,0.08,3.849,41,225.000,65535.000,255,0.001960,0.000760,0,65535,0,65535,1,10,-1.04,-0.93,-0.30,-0.15,-0.10,0.06,24.3,528,254,0,12,6553.5,415,422,496
14/10/2019 14:15:59.435,65,10.7,-3276.8,14,0.04,0.15,3.824,37,202.000,65535.000,255,0.001960,0.000840,0,65535,0,65535,1,11,-1.09,-0.89,-0.36,0.02,-0.18,0.06,24.4,528,254,-3,12,6553.5,415,422,496
14/10/2019 14:16:00.435,65,10.7,-3276.8,11,0.12,0.40,3.804,34,179.000,65535.000,255,0.001960,0.000960,0,65535,0,65535,1,12,-1.22,-0.67,-0.53,0.03,-0.28,0.18,24.4,528,254,0,12,6553.5,422,436,499
14/10/2019 14:16:01.435,65,11.2,-3276.8,12,0.16,0.37,3.812,35,167.000,65535.000,255,0.001960,0.001820,0,65535,0,65535,1,13,-1.25,-0.56,-0.60,0.04,-0.39,0.31,24.4,528,190,-9,12,6553.5,417,426,496
14/10/2019 14:16:02.435,65,11.2,-3276.8,13,0.09,0.14,3.831,38,165.000,65535.000,255,0.001960,0.001080,0,65535,0,65535,1,14,-1.07,-0.90,-0.33,-0.08,-0.18,0.08,24.4,528,254,-15,12,6553.5,409,415,474
