SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,10,29,43541406,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,10,29,43550031,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,29,43555031,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,29,43573031,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,29,43739031,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,29,43739031,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,29,43740031,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,29,43741575,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,29,43742031,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2019,10,29,43742031,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,29,43790558,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,10,29,43793099,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,10,29,43799224,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,29,45560790,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,29,45576549,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
