Time,BreathingWaveform
21/10/2019 13:51:53.422,7233009
21/10/2019 13:51:53.462,7233368
21/10/2019 13:51:53.502,7233368
21/10/2019 13:51:53.542,7233060
21/10/2019 13:51:53.582,7233060
21/10/2019 13:51:53.622,7233420
21/10/2019 13:51:53.662,7233112
21/10/2019 13:51:53.702,7232341
21/10/2019 13:51:53.742,7232598
21/10/2019 13:51:53.782,7233420
21/10/2019 13:51:53.822,7232803
21/10/2019 13:51:53.862,7232649
21/10/2019 13:51:53.902,7232649
21/10/2019 13:51:53.942,7233266
21/10/2019 13:51:53.982,7233985
21/10/2019 13:51:54.022,7234498
21/10/2019 13:51:54.062,7235012
21/10/2019 13:51:54.102,7236501
21/10/2019 13:51:54.142,7236245
21/10/2019 13:51:54.182,7237118
21/10/2019 13:51:54.222,7238453
21/10/2019 13:51:54.262,7240353
21/10/2019 13:51:54.302,7242305
21/10/2019 13:51:54.342,7243794
21/10/2019 13:51:54.382,7246414
21/10/2019 13:51:54.422,7248263
21/10/2019 13:51:54.462,7250728
21/10/2019 13:51:54.502,7254426
21/10/2019 13:51:54.542,7255659
21/10/2019 13:51:54.582,7257816
21/10/2019 13:51:54.622,7259202
21/10/2019 13:51:54.662,7260897
21/10/2019 13:51:54.702,7262027
21/10/2019 13:51:54.742,7262387
21/10/2019 13:51:54.782,7263363
21/10/2019 13:51:54.822,7263003
21/10/2019 13:51:54.862,7264030
21/10/2019 13:51:54.902,7262849
21/10/2019 13:51:54.942,7259100
21/10/2019 13:51:54.982,7255299
21/10/2019 13:51:55.022,7252012
21/10/2019 13:51:55.062,7248571
21/10/2019 13:51:55.102,7246106
21/10/2019 13:51:55.142,7244565
21/10/2019 13:51:55.182,7245592
21/10/2019 13:51:55.222,7247236
21/10/2019 13:51:55.262,7250882
21/10/2019 13:51:55.302,7251653
21/10/2019 13:51:55.342,7254169
21/10/2019 13:51:55.382,7254375
21/10/2019 13:51:55.422,7254991
21/10/2019 13:51:55.462,7255761
21/10/2019 13:51:55.502,7255710
21/10/2019 13:51:55.542,7253656
21/10/2019 13:51:55.582,7251447
21/10/2019 13:51:55.622,7251344
21/10/2019 13:51:55.662,7251961
21/10/2019 13:51:55.702,7252628
21/10/2019 13:51:55.742,7252012
21/10/2019 13:51:55.782,7252782
21/10/2019 13:51:55.822,7254169
21/10/2019 13:51:55.862,7255248
21/10/2019 13:51:55.902,7258381
21/10/2019 13:51:55.942,7260897
21/10/2019 13:51:55.982,7263106
21/10/2019 13:51:56.022,7264852
21/10/2019 13:51:56.062,7266290
21/10/2019 13:51:56.102,7267061
21/10/2019 13:51:56.142,7264749
21/10/2019 13:51:56.182,7263517
21/10/2019 13:51:56.222,7256378
21/10/2019 13:51:56.262,7257713
21/10/2019 13:51:56.302,7254118
21/10/2019 13:51:56.342,7250369
21/10/2019 13:51:56.382,7248828
21/10/2019 13:51:56.422,7249084
21/10/2019 13:51:56.462,7248006
21/10/2019 13:51:56.502,7247801
21/10/2019 13:51:56.542,7251139
21/10/2019 13:51:56.582,7252012
21/10/2019 13:51:56.622,7248366
21/10/2019 13:51:56.662,7245079
21/10/2019 13:51:56.702,7244411
21/10/2019 13:51:56.742,7242048
21/10/2019 13:51:56.782,7239788
21/10/2019 13:51:56.822,7239480
21/10/2019 13:51:56.862,7242510
21/10/2019 13:51:56.902,7243589
21/10/2019 13:51:56.942,7244411
21/10/2019 13:51:56.982,7243486
21/10/2019 13:51:57.022,7243640
21/10/2019 13:51:57.062,7244976
21/10/2019 13:51:57.102,7246003
21/10/2019 13:51:57.142,7247441
21/10/2019 13:51:57.182,7246876
21/10/2019 13:51:57.222,7247441
21/10/2019 13:51:57.262,7246208
21/10/2019 13:51:57.302,7246106
21/10/2019 13:51:57.342,7247133
21/10/2019 13:51:57.382,7247493
21/10/2019 13:51:57.422,7247030
21/10/2019 13:51:57.462,7247493
21/10/2019 13:51:57.502,7247338
21/10/2019 13:51:57.542,7247133
21/10/2019 13:51:57.582,7246362
21/10/2019 13:51:57.622,7245387
21/10/2019 13:51:57.662,7244616
21/10/2019 13:51:57.702,7244257
21/10/2019 13:51:57.742,7244822
21/10/2019 13:51:57.782,7243178
21/10/2019 13:51:57.822,7245489
21/10/2019 13:51:57.862,7256223
21/10/2019 13:51:57.902,7289813
21/10/2019 13:51:57.942,7313336
21/10/2019 13:51:57.982,7326279
21/10/2019 13:51:58.022,7332082
21/10/2019 13:51:58.062,7339992
21/10/2019 13:51:58.102,7344819
21/10/2019 13:51:58.142,7348312
21/10/2019 13:51:58.182,7361203
21/10/2019 13:51:58.222,7362950
21/10/2019 13:51:58.262,7358635
21/10/2019 13:51:58.302,7344511
21/10/2019 13:51:58.342,7322221
21/10/2019 13:51:58.382,7305118
21/10/2019 13:51:58.422,7303372
21/10/2019 13:51:58.462,7287707
21/10/2019 13:51:58.502,7261462
21/10/2019 13:51:58.542,7230441
21/10/2019 13:51:58.582,7223969
21/10/2019 13:51:58.622,7212157
21/10/2019 13:51:58.662,7204864
21/10/2019 13:51:58.702,7197057
21/10/2019 13:51:58.742,7193719
21/10/2019 13:51:58.782,7190791
21/10/2019 13:51:58.822,7188531
21/10/2019 13:51:58.862,7186579
21/10/2019 13:51:58.902,7181135
21/10/2019 13:51:58.942,7179748
21/10/2019 13:51:58.982,7179800
21/10/2019 13:51:59.022,7178362
21/10/2019 13:51:59.062,7177078
21/10/2019 13:51:59.102,7175794
21/10/2019 13:51:59.142,7174561
21/10/2019 13:51:59.182,7175024
21/10/2019 13:51:59.222,7174356
21/10/2019 13:51:59.262,7174202
21/10/2019 13:51:59.302,7174664
21/10/2019 13:51:59.342,7176256
21/10/2019 13:51:59.382,7177900
21/10/2019 13:51:59.422,7178003
21/10/2019 13:51:59.462,7190740
21/10/2019 13:51:59.502,7192537
21/10/2019 13:51:59.542,7187710
21/10/2019 13:51:59.582,7183035
21/10/2019 13:51:59.622,7179903
21/10/2019 13:51:59.662,7177540
21/10/2019 13:51:59.702,7176359
21/10/2019 13:51:59.742,7175178
21/10/2019 13:51:59.782,7179235
21/10/2019 13:51:59.822,7179286
21/10/2019 13:51:59.862,7176770
21/10/2019 13:51:59.902,7171120
21/10/2019 13:51:59.942,7168758
21/10/2019 13:51:59.982,7166960
21/10/2019 13:52:00.022,7166754
21/10/2019 13:52:00.062,7167525
21/10/2019 13:52:00.102,7168963
21/10/2019 13:52:00.142,7168963
21/10/2019 13:52:00.182,7168090
21/10/2019 13:52:00.222,7168450
21/10/2019 13:52:00.262,7168398
21/10/2019 13:52:00.302,7169785
21/10/2019 13:52:00.342,7180108
21/10/2019 13:52:00.382,7183498
21/10/2019 13:52:00.422,7181392
21/10/2019 13:52:00.462,7177643
21/10/2019 13:52:00.502,7177283
21/10/2019 13:52:00.542,7187864
21/10/2019 13:52:00.582,7198957
21/10/2019 13:52:00.622,7203477
21/10/2019 13:52:00.662,7198341
21/10/2019 13:52:00.702,7188018
21/10/2019 13:52:00.742,7186271
21/10/2019 13:52:00.782,7184628
21/10/2019 13:52:00.822,7185398
21/10/2019 13:52:00.862,7183549
21/10/2019 13:52:00.902,7185398
21/10/2019 13:52:00.942,7190226
21/10/2019 13:52:00.982,7197006
21/10/2019 13:52:01.022,7197262
21/10/2019 13:52:01.062,7199676
