SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,09,04,49252448,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,09,04,49258435,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,04,49259075,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,09,04,49270073,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,04,49277074,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,04,49281074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49282074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49283074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49284074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49286074,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,04,49288074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49295074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49298072,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49299074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49300074,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49300900,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49301899,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49302899,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49306290,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,04,49307019,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,04,49314610,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,04,49314769,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,09,04,49318250,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,04,49318769,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2019,09,04,49320250,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,04,49322769,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,09,04,49341390,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49342389,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49343389,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,49344389,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,49346389,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,51269720,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,51270719,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,51271719,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,51272719,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,51277719,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,51278600,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,51343209,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,04,51344339,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,04,51384680,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,04,51385619,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,04,51385619,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
