SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,10,24,36539696,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,10,24,36545510,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,24,36552398,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,24,36552490,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2019,10,24,36552491,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,10,24,36553499,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,10,24,36575369,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,24,36576250,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,24,36576250,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,24,36577120,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,24,37309719,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37314719,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37325470,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37330479,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37354209,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37360089,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37364989,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37369849,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37376849,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37406349,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37446840,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37451989,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37456729,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37464730,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37479470,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37485340,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37496329,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37512209,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,37515989,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,24,37877459,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,24,38610330,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,24,38610440,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,10,24,38610440,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
