SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,09,03,24648446,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,09,03,24658600,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,03,24659470,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,09,03,24671349,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,03,24681349,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,03,24690870,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,03,24691100,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,03,24691100,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,03,24693020,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,03,24693099,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,09,03,24697989,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,03,24712730,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,03,24723281,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,03,24723720,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,03,24723720,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,03,24731280,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,03,24731719,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,09,03,24735469,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,03,24750349,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,03,26718400,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,03,26718799,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,03,26718799,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
