SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,10,22,40523424,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,10,22,40527048,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,22,40532999,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,22,40533048,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,10,22,40533178,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,10,22,40534052,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,10,22,40534367,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,22,40534624,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,10,22,40553048,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,22,41274290,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,22,41279419,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,22,41285290,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,22,41290170,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,22,41503419,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,22,41508290,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Green.
0,2019,10,22,41532039,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Orange.
0,2019,10,22,41611029,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Red.
0,2019,10,22,41654409,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Orange.
0,2019,10,22,41696919,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Red.
0,2019,10,22,41722540,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Orange.
0,2019,10,22,41743160,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Red.
0,2019,10,22,41804409,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Orange.
0,2019,10,22,41815399,4096,Physiological,RogAlgorithm,0,ROG status change from Orange to Red.
0,2019,10,22,41837019,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,22,42555519,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,22,42557639,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,22,42558520,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,22,42567379,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,22,42568130,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,22,42587484,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,22,42588139,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
