Time,BreathingWaveform
09/09/2019 07:24:16.420,0
09/09/2019 07:24:16.460,0
09/09/2019 07:24:16.500,0
09/09/2019 07:24:16.540,0
09/09/2019 07:24:16.580,0
09/09/2019 07:24:16.620,0
09/09/2019 07:24:16.660,0
09/09/2019 07:24:16.700,0
09/09/2019 07:24:16.740,0
09/09/2019 07:24:16.780,0
09/09/2019 07:24:16.820,0
09/09/2019 07:24:16.860,0
09/09/2019 07:24:16.900,0
09/09/2019 07:24:16.940,0
09/09/2019 07:24:16.980,0
09/09/2019 07:24:17.020,0
09/09/2019 07:24:17.060,0
09/09/2019 07:24:17.100,0
09/09/2019 07:24:17.140,0
09/09/2019 07:24:17.180,0
09/09/2019 07:24:17.220,0
09/09/2019 07:24:17.260,0
09/09/2019 07:24:17.300,0
09/09/2019 07:24:17.340,0
09/09/2019 07:24:17.380,0
09/09/2019 07:24:17.420,0
09/09/2019 07:24:17.460,0
09/09/2019 07:24:17.500,0
09/09/2019 07:24:17.540,0
09/09/2019 07:24:17.580,0
09/09/2019 07:24:17.620,0
09/09/2019 07:24:17.660,0
09/09/2019 07:24:17.700,0
09/09/2019 07:24:17.740,0
09/09/2019 07:24:17.780,0
09/09/2019 07:24:17.820,0
09/09/2019 07:24:17.860,0
09/09/2019 07:24:17.900,0
09/09/2019 07:24:17.940,0
09/09/2019 07:24:17.980,0
09/09/2019 07:24:18.020,0
09/09/2019 07:24:18.060,0
09/09/2019 07:24:18.100,0
09/09/2019 07:24:18.140,0
09/09/2019 07:24:18.180,0
09/09/2019 07:24:18.220,0
09/09/2019 07:24:18.260,0
09/09/2019 07:24:18.300,0
09/09/2019 07:24:18.340,0
09/09/2019 07:24:18.380,0
09/09/2019 07:24:18.420,0
09/09/2019 07:24:18.460,0
09/09/2019 07:24:18.500,0
09/09/2019 07:24:18.540,0
09/09/2019 07:24:18.580,0
09/09/2019 07:24:18.620,0
09/09/2019 07:24:18.660,0
09/09/2019 07:24:18.700,0
09/09/2019 07:24:18.740,0
09/09/2019 07:24:18.780,0
09/09/2019 07:24:18.820,0
09/09/2019 07:24:18.860,0
09/09/2019 07:24:18.900,0
09/09/2019 07:24:18.940,0
09/09/2019 07:24:18.980,0
09/09/2019 07:24:19.020,0
09/09/2019 07:24:19.060,0
09/09/2019 07:24:19.100,0
09/09/2019 07:24:19.140,0
09/09/2019 07:24:19.180,0
09/09/2019 07:24:19.220,0
09/09/2019 07:24:19.260,0
09/09/2019 07:24:19.300,0
09/09/2019 07:24:19.340,0
09/09/2019 07:24:19.380,0
09/09/2019 07:24:19.420,0
09/09/2019 07:24:19.460,0
09/09/2019 07:24:19.500,0
09/09/2019 07:24:19.540,0
09/09/2019 07:24:19.580,0
09/09/2019 07:24:19.620,0
09/09/2019 07:24:19.660,0
09/09/2019 07:24:19.700,0
09/09/2019 07:24:19.740,0
09/09/2019 07:24:19.780,0
09/09/2019 07:24:19.820,0
09/09/2019 07:24:19.860,0
09/09/2019 07:24:19.900,0
09/09/2019 07:24:19.940,0
09/09/2019 07:24:19.980,0
09/09/2019 07:24:20.020,0
09/09/2019 07:24:20.060,0
09/09/2019 07:24:20.100,0
09/09/2019 07:24:20.140,0
09/09/2019 07:24:20.180,0
09/09/2019 07:24:20.220,0
09/09/2019 07:24:20.260,0
09/09/2019 07:24:20.300,0
09/09/2019 07:24:20.340,0
09/09/2019 07:24:20.380,0
09/09/2019 07:24:20.420,0
09/09/2019 07:24:20.460,0
09/09/2019 07:24:20.500,0
09/09/2019 07:24:20.540,0
09/09/2019 07:24:20.580,0
09/09/2019 07:24:20.620,0
09/09/2019 07:24:20.660,0
09/09/2019 07:24:20.700,0
09/09/2019 07:24:20.740,0
09/09/2019 07:24:20.780,0
09/09/2019 07:24:20.820,0
09/09/2019 07:24:20.860,0
09/09/2019 07:24:20.900,0
09/09/2019 07:24:20.940,0
09/09/2019 07:24:20.980,0
09/09/2019 07:24:21.020,0
09/09/2019 07:24:21.060,0
09/09/2019 07:24:21.100,0
09/09/2019 07:24:21.140,0
09/09/2019 07:24:21.180,0
09/09/2019 07:24:21.220,0
09/09/2019 07:24:21.260,0
09/09/2019 07:24:21.300,0
09/09/2019 07:24:21.340,0
09/09/2019 07:24:21.380,0
09/09/2019 07:24:21.420,0
09/09/2019 07:24:21.460,0
09/09/2019 07:24:21.500,0
09/09/2019 07:24:21.540,0
09/09/2019 07:24:21.580,0
09/09/2019 07:24:21.620,0
09/09/2019 07:24:21.660,0
09/09/2019 07:24:21.700,0
09/09/2019 07:24:21.740,0
09/09/2019 07:24:21.780,0
09/09/2019 07:24:21.820,0
09/09/2019 07:24:21.860,0
09/09/2019 07:24:21.900,0
09/09/2019 07:24:21.940,0
09/09/2019 07:24:21.980,0
09/09/2019 07:24:22.020,0
09/09/2019 07:24:22.060,0
09/09/2019 07:24:22.100,0
09/09/2019 07:24:22.140,0
09/09/2019 07:24:22.180,0
09/09/2019 07:24:22.220,0
09/09/2019 07:24:22.260,0
09/09/2019 07:24:22.300,0
09/09/2019 07:24:22.340,0
09/09/2019 07:24:22.380,0
09/09/2019 07:24:22.420,0
09/09/2019 07:24:22.460,0
09/09/2019 07:24:22.500,0
09/09/2019 07:24:22.540,0
09/09/2019 07:24:22.580,0
09/09/2019 07:24:22.620,0
09/09/2019 07:24:22.660,0
09/09/2019 07:24:22.700,0
09/09/2019 07:24:22.740,0
09/09/2019 07:24:22.780,0
09/09/2019 07:24:22.820,0
09/09/2019 07:24:22.860,0
09/09/2019 07:24:22.900,0
09/09/2019 07:24:22.940,0
09/09/2019 07:24:22.980,0
09/09/2019 07:24:23.020,0
09/09/2019 07:24:23.060,0
09/09/2019 07:24:23.100,0
09/09/2019 07:24:23.140,0
09/09/2019 07:24:23.180,0
09/09/2019 07:24:23.220,0
09/09/2019 07:24:23.260,0
09/09/2019 07:24:23.300,0
09/09/2019 07:24:23.340,0
09/09/2019 07:24:23.380,0
09/09/2019 07:24:23.420,0
09/09/2019 07:24:23.460,0
09/09/2019 07:24:23.500,0
09/09/2019 07:24:23.540,0
09/09/2019 07:24:23.580,0
09/09/2019 07:24:23.620,0
09/09/2019 07:24:23.660,0
09/09/2019 07:24:23.700,0
09/09/2019 07:24:23.740,0
09/09/2019 07:24:23.780,0
09/09/2019 07:24:23.820,0
09/09/2019 07:24:23.860,0
09/09/2019 07:24:23.900,0
09/09/2019 07:24:23.940,0
09/09/2019 07:24:23.980,0
09/09/2019 07:24:24.020,0
09/09/2019 07:24:24.060,0
09/09/2019 07:24:24.100,0
09/09/2019 07:24:24.140,0
09/09/2019 07:24:24.180,0
09/09/2019 07:24:24.220,0
09/09/2019 07:24:24.260,0
09/09/2019 07:24:24.300,0
09/09/2019 07:24:24.340,0
09/09/2019 07:24:24.380,0
09/09/2019 07:24:24.420,0
09/09/2019 07:24:24.460,0
09/09/2019 07:24:24.500,0
09/09/2019 07:24:24.540,0
09/09/2019 07:24:24.580,0
09/09/2019 07:24:24.620,0
09/09/2019 07:24:24.660,0
09/09/2019 07:24:24.700,0
09/09/2019 07:24:24.740,0
09/09/2019 07:24:24.780,0
09/09/2019 07:24:24.820,0
09/09/2019 07:24:24.860,0
09/09/2019 07:24:24.900,0
09/09/2019 07:24:24.940,0
09/09/2019 07:24:24.980,0
09/09/2019 07:24:25.020,0
09/09/2019 07:24:25.060,0
09/09/2019 07:24:25.100,0
09/09/2019 07:24:25.140,0
09/09/2019 07:24:25.180,0
09/09/2019 07:24:25.220,0
09/09/2019 07:24:25.260,0
09/09/2019 07:24:25.300,0
09/09/2019 07:24:25.340,0
09/09/2019 07:24:25.380,0
09/09/2019 07:24:25.420,0
09/09/2019 07:24:25.460,0
09/09/2019 07:24:25.500,0
09/09/2019 07:24:25.540,0
09/09/2019 07:24:25.580,0
09/09/2019 07:24:25.620,0
09/09/2019 07:24:25.660,0
09/09/2019 07:24:25.700,0
09/09/2019 07:24:25.740,0
09/09/2019 07:24:25.780,0
09/09/2019 07:24:25.820,0
09/09/2019 07:24:25.860,0
09/09/2019 07:24:25.900,0
09/09/2019 07:24:25.940,0
09/09/2019 07:24:25.980,0
09/09/2019 07:24:26.020,0
09/09/2019 07:24:26.060,0
09/09/2019 07:24:26.100,0
09/09/2019 07:24:26.140,0
09/09/2019 07:24:26.180,0
09/09/2019 07:24:26.220,0
09/09/2019 07:24:26.260,0
09/09/2019 07:24:26.300,0
09/09/2019 07:24:26.340,0
09/09/2019 07:24:26.380,0
09/09/2019 07:24:26.420,0
09/09/2019 07:24:26.460,0
09/09/2019 07:24:26.500,0
09/09/2019 07:24:26.540,0
09/09/2019 07:24:26.580,0
09/09/2019 07:24:26.620,0
09/09/2019 07:24:26.660,0
09/09/2019 07:24:26.700,0
09/09/2019 07:24:26.740,0
09/09/2019 07:24:26.780,0
09/09/2019 07:24:26.820,0
09/09/2019 07:24:26.860,0
09/09/2019 07:24:26.900,0
09/09/2019 07:24:26.940,0
09/09/2019 07:24:26.980,0
09/09/2019 07:24:27.020,0
09/09/2019 07:24:27.060,0
09/09/2019 07:24:27.100,0
09/09/2019 07:24:27.140,0
09/09/2019 07:24:27.180,0
09/09/2019 07:24:27.220,0
09/09/2019 07:24:27.260,0
09/09/2019 07:24:27.300,0
09/09/2019 07:24:27.340,0
09/09/2019 07:24:27.380,0
09/09/2019 07:24:27.420,0
09/09/2019 07:24:27.460,0
09/09/2019 07:24:27.500,0
09/09/2019 07:24:27.540,0
09/09/2019 07:24:27.580,0
09/09/2019 07:24:27.620,0
09/09/2019 07:24:27.660,0
09/09/2019 07:24:27.700,0
09/09/2019 07:24:27.740,0
09/09/2019 07:24:27.780,0
09/09/2019 07:24:27.820,0
09/09/2019 07:24:27.860,0
09/09/2019 07:24:27.900,0
09/09/2019 07:24:27.940,0
09/09/2019 07:24:27.980,0
09/09/2019 07:24:28.020,0
09/09/2019 07:24:28.060,0
