SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,11,12,29947442,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,11,12,29956067,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,11,12,29961067,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,11,12,29962395,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,11,12,29963069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,11,12,29972531,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,11,12,29976067,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,11,12,29996516,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,11,12,29996888,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,11,12,29997415,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,11,12,29997739,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,11,12,29998267,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,11,12,29998723,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,11,12,29998000,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,11,12,30002360,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,11,12,30002361,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,11,12,30002610,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,11,12,30002611,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,11,12,30043489,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,11,12,30048370,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,11,12,31697439,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,11,12,31705320,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,11,12,31710189,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,11,12,31720079,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,11,12,32001690,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
