SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,08,29,27112429,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,08,29,27121335,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,29,27122054,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,29,27134054,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,29,27152720,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,29,27153719,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,29,27154840,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,29,27155839,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,29,27158520,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,29,27158839,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,29,27160481,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,29,27160720,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2019,08,29,27172871,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,29,27176469,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,08,29,27194339,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,29,27202540,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,29,27203090,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,29,27203090,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,29,27216790,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,29,27216989,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,29,27221839,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,29,27237620,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,29,27246599,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,29,27249459,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,29,27250459,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
