SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,09,06,42929430,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,09,06,42938053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,06,42943055,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,06,42946152,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,06,42947053,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,06,42977279,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,09,06,42978900,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,09,06,42981770,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,09,06,43289754,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,06,43309519,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,06,44602729,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,06,44611729,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,06,44616479,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,06,44632359,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,06,44648109,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,06,44653099,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,06,44667850,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,09,06,44672989,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,09,06,45015365,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,09,06,45016209,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,09,06,45016209,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,09,06,45020639,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
