SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,08,27,49806427,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,08,27,49824654,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,49825053,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,49826694,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,49827052,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2019,08,27,49859720,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,49864350,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,08,27,49879840,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,27,50069410,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,50070083,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,50070083,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,27,50083440,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,50083839,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,50088839,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,50103599,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,27,50143860,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,50143979,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,50143979,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,27,50153030,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,50153989,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,50159829,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,50165031,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,50165590,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,50181180,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,50181459,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,50186330,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,50201329,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,27,51197860,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,51198059,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,51198059,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,27,51212180,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,51212939,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,51217939,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,51232569,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,27,51266061,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,51266180,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,51266180,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,08,27,51278330,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,51279049,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,51283939,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,51298799,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,27,51909080,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,51910159,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,51910159,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
