SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,08,27,52180428,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,08,27,52190080,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,52190799,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,52201420,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,52213140,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,52213419,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,52221095,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,52221050,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,52222561,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,52223034,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2019,08,27,52226611,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,52229414,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,08,27,52236031,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,52236790,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,52240191,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,08,27,52240670,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2019,08,27,52245290,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,08,27,52260420,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,08,27,54312200,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,08,27,54312239,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,08,27,54312239,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
