SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2019,10,28,38621426,192,System,Diagnosis,0,Self Test Event - Results: Current battery level (%) 0 (UNTESTED) Breathing Sensor Test Result 0 (UNTESTED) Accelerometer Test Result 1 (PASS) Logging Memory Test Result 1 (PASS) Bluetooth Module Test Result 0 (UNTESTED) Apple Authentication Test Result 0 (UNTESTED) Reserved for Test 6 0 (UNTESTED) Reserved for Test 7 0 (UNTESTED) Reserved for Test 8 0 (UNTESTED) Reserved for Test 9 0 (UNTESTED) 
0,2019,10,28,38625051,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,28,38633050,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,28,38638050,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,28,35071939,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,28,35072143,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,10,28,35076669,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,28,35077290,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,28,35078559,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,28,35079420,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,28,35088290,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,28,35511779,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2019,10,28,35587779,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2019,10,28,37092000,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,28,37097529,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,28,37097859,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2019,10,28,37098123,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2019,10,28,37098859,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2019,10,28,37098859,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2019,10,28,37101000,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2019,10,28,37102370,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2019,10,28,37102999,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
